geoid,geoid2,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,Pesticides,ToxRelease,Traffic,CleanupSites,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Asthma,LowBirthWeight,CardiovascularDisease,Education,LinguisticIsolation,Poverty,Unemployment,HousingBurden,Children10years,Pop1064years,Elderly64years,Hispanic,White,AfricanAmerican,NativeAmerican,AsianAmerican,OtherMultiple,well_count,median_rent
1400000US06037554802,6037554802,1.3029121703394022,-0.9150199745458107,0.24571369890771594,0.5348169976813645,-1.0113024095577812,-0.11422987505412824,-0.04878743548940818,0.0864520796261364,-0.6658689764370808,-0.6483602470535293,0.510734986462239,-0.2647605536870596,-0.7142963881108262,-0.17084432423459517,-0.8231743074061094,1.2784513854623833,-0.140649547058928,-0.5188649893758004,-0.4384252156524375,-0.32804277892012307,0.7313522244485725,-0.3558179424752565,-0.34216252032040917,-0.2639000981154894,0.46774600695579793,-0.7518618895032348,-0.43832591284638556,-0.2786457382672617,-0.09382549973349977,2.248611961678428,0.3123083329970345,-0.14617740786967173,1438.0
1400000US06037482201,6037482201,-0.1375962624308566,0.1181090598319183,0.3732828885256707,-0.795213007944534,0.7780248073869378,-0.5726482667067957,-0.04878743548940818,-0.3215814728714477,-0.8668010306945094,-0.6483602470535293,-0.47987283761208743,-0.37487674649718467,-0.7142963881108262,-0.0008235550324640671,-1.065886192939088,-0.25279748763399507,-1.5804008333156965,-0.1309824990196762,2.266432420962355,1.2399197170306735,-0.5551223651755864,1.5919257295497564,-0.6585237608538087,-0.5122590579483594,0.9014905169828051,-0.7660474228061396,-0.9589517010253392,-0.649983106930021,-0.09382549973349977,3.5218011863061895,-0.6682042341401284,-0.14617740786967173,1150.0
1400000US06037128101,6037128101,-0.35098174269786714,1.3032069839441693,0.0009458898161043595,-0.7631033982539762,0.65516356501425,0.12302344084724773,-0.04878743548940818,-0.5147548587966241,-0.3837199660267887,1.4354462595216069,-0.6149557227131319,-0.42322044090162986,0.21173627699628908,-0.49955114469204853,0.27941065932187653,-0.28294018198628584,0.2785721509981899,-0.4141982856289098,0.18283183869371625,0.3826945462340441,0.7911882518729523,0.44819252679088256,0.054435266725083864,0.34215824411818097,-0.3557824208657494,0.08404660951671013,0.46968682543669416,-0.3593335309907117,-0.03546817576752884,-0.612743255517793,-0.11744823898223263,-0.14617740786967173,1160.0
1400000US06037402502,6037402502,1.5913893152165044,0.5255187673445197,0.8301655704417605,-0.49372076105132345,0.8099679024185548,0.5186082585989416,-0.04878743548940818,-0.5308642309361801,-1.0730538666299794,-0.5341790686110561,-0.475370074775386,-0.37487674649718467,-0.7142963881108262,-0.45421227290481353,0.7512311093697613,-0.6325954364728604,0.7401394751216832,1.1311748108692994,0.7658576896954915,0.9252421226876069,-0.07643414578055055,0.765267078050768,0.4785427268604379,0.3858944131453509,-0.6679026257162645,1.1150926886058807,-0.9175880020409152,-0.3489222028973633,-0.09382549973349977,-0.17632966138309084,-0.839272384151293,-0.14617740786967173,1073.0
1400000US06037137000,6037137000,0.4825357344741505,0.7201397562259121,-0.6587710392720048,-0.5162739638511052,0.65516356501425,-0.5303458043863652,-0.04878743548940818,-0.5867226726898251,0.735160166095767,-0.6483602470535293,0.060458702792090625,-0.36681946409644384,1.1377689421034045,-0.49955114469204853,-0.8682800560449815,0.4284274047277795,-0.49423552471316373,-1.0483553730365416,-1.1361446766873486,-1.2232462800685016,0.7612702381607627,-0.4464106714066525,-0.34445499307789795,-0.9152566154130152,1.078798238987088,-1.402320489733987,1.912245827518486,-0.21704538038161705,0.031225908765009382,-0.36291228496241995,0.2372052427482306,-0.14617740786967173,1911.0
1400000US06037137302,6037137302,0.09581366173217837,0.617703766938854,-1.0586062705652501,-0.7882213932459085,0.3075786101966092,-1.403845934784776,-0.04806033733281452,-0.588284413580555,-0.853977853521321,-0.6483602470535293,-0.5811850014378709,-0.3802482680976786,-0.7142963881108262,-0.49955114469204853,-0.6556386696045843,0.4947413323028197,0.018146550689980265,-1.1838064014148706,-1.0883556725068753,-1.3426067468882854,-0.6747944200243455,-1.3183656873713383,-0.4865883040421786,-1.130813448475505,1.3718688538702009,-1.4210038750597638,2.09082564332624,-0.5250471698098403,-0.09382549973349977,-0.3761944378273892,0.34568748421872514,-0.11753342723428833,3185.0
1400000US06037120107,6037120107,-0.2521110509612464,1.5843159251561552,0.2147191259029641,-0.11036238960368086,0.65516356501425,-0.012626990103826029,-0.04878743548940818,-0.5573193771995076,-0.4267933822169816,1.4697006130543488,-0.5699280943461171,-0.32653305209273953,-0.7142963881108262,-0.49955114469204853,1.2101642026636825,0.9468817475871834,1.1339537975389755,1.6976063840877662,2.4289150351759647,1.9126787118330912,1.7485646906630241,2.158130285370981,1.975527437500364,0.08286524202851683,-1.3404996868730086,1.3531328572009647,-0.9402584909073783,-0.4938131855297951,-0.09382549973349977,-0.4615797062450483,-0.8976858987892518,-0.14617740786967173,1070.0
1400000US06037113213,6037113213,0.5957989952610387,1.1767189849551025,-0.9175459145043179,-0.048011595733637884,0.65516356501425,-1.2133792507442362,-0.04878743548940818,-0.6574392628836756,-0.7101739230401831,-0.39145259555796463,-0.6149557227131319,-0.18150196887940406,-0.7142963881108262,-0.45421227290481353,0.0023324891116618452,-0.36131118730224215,0.6850901612353947,-0.9621592640685139,-0.6582546348826149,-1.071332958661504,-1.2432366805559507,-0.7974574960158117,-0.4384463761349224,0.1047333265421029,0.18200215744476272,-0.6560230425543422,0.26406151413912415,-0.1372251983326127,0.19796112009635494,0.42958950264740864,2.669710888028937,-0.14617740786967173,1475.0
1400000US06037600703,6037600703,-1.5724728203553584,-1.0568585903999006,0.3678781837745413,-0.4171247249635095,-0.9194197850820445,-1.8626321910521626,-0.04878743548940818,0.1762072266857977,-0.14547232147453174,-0.6483602470535293,0.22931230916839626,-0.4285919625021237,-0.7142963881108262,-0.45421227290481353,1.4099182323501163,3.732066705738863,0.6872074425387138,-1.288473105161761,-1.3177428925731474,-0.9356960645481133,-0.016598118356170994,0.5161370734894293,-0.9084032914200443,-0.9121326033396442,1.436344389144486,-1.388480945048226,-1.044463194118139,6.442734156663571,-0.09382549973349977,-0.8012233295064034,2.139816862384598,0.21187235007262087,1869.0
1400000US06037125401,6037125401,0.41933358342732335,0.7201397562259121,-0.09702975897801361,0.8339248862000408,0.65516356501425,-1.8442862193865384,-0.04878743548940818,-0.4783923578586113,-0.4602616691037087,-0.37147088933053185,-0.05211036812544648,-0.16807316487816928,0.21173627699628908,0.123858342382432,0.32272649730047576,-0.7712518304933984,0.22140555580858265,-1.1653358066360076,-0.7825060457518457,-0.4202758669172287,-0.8543025022974841,-0.38979021582453005,-2.1463385804637807,2.735151492319161,-1.1924990263570368,-1.01931109055556,1.020142204229415,0.6115228137140258,-0.09382549973349977,-0.13648320278818318,-0.3093783585069539,-0.14617740786967173,1390.0
1400000US06037540902,6037540902,0.2572607406438755,-1.1315139295379564,0.4672888588784558,-0.2976333640143076,-1.5727045978137082,0.8184740592501053,-0.04878743548940818,3.3896673252647385,-0.8579429673973965,1.2499018445525878,4.765845867145141,1.832818631305811,-0.7142963881108262,1.416016188318628,1.8169439164961292,0.6876545761574817,0.6025161904059623,0.4785471286828046,-0.6964858382269936,0.07886790342004923,2.22725291005806,-0.2878733957767094,-0.4476162671648758,0.19845368874318706,0.0999423852774913,-0.3332156627589742,-1.025372256125328,4.406451903739514,-0.09382549973349977,-0.9144378705935218,-0.23844766216086127,1.7300033237479415,1120.0
1400000US06037141302,6037141302,1.0895266900723917,0.7201397562259121,0.15910555925010691,0.6005800717042995,0.65516356501425,-1.127329824893292,-0.04877785867836575,-0.4855763900776713,3.965336511131641,-0.6483602470535293,-0.47987283761208743,-0.38293402889792555,1.3692771083801831,-0.49955114469204853,-0.35600762507493344,-0.3251399540794933,0.924342948510417,-1.2576887805303227,-0.6582546348826149,-1.2123953285394304,-0.006735618033902379,-0.5256793092216239,-0.6768635429137159,0.8388761637839187,-0.3543170677913339,-1.0933526546243797,1.5188929592916065,0.04237021127764707,-0.09382549973349977,-0.4356478839848703,0.06613709273706594,-0.14617740786967173,1681.0
1400000US06037570304,6037570304,0.49943135901142116,-1.214471560256036,1.2573719490146928,0.7492464848516367,-1.502848136781948,0.7853703949761349,-0.04878743548940818,1.0807573981649787,-0.7198911034593399,-0.5484517159163653,0.19554158789313514,-0.16807316487816928,1.8322934409337408,-0.49955114469204853,1.4482223204799523,-0.12619817135437322,1.3753238661173162,0.2076450719261465,-0.36196280896368005,1.028326162213784,-0.2260242143414993,-0.8201056782486607,0.9576695331755141,0.4655567210162721,-1.0488944250643113,0.6262107725813848,-0.8288946859493134,0.8457776958143647,0.08124647216441304,-0.3255957602465541,-0.8935135048865402,-0.14617740786967173,999.0
1400000US06037265520,6037265520,0.4775296235001444,-0.3879845924346924,0.1463727731687719,0.4161818833319279,-0.9372026765109077,-1.6636702550225972,-0.04878737975909752,-0.3903946486263518,1.9493451749474142,-0.026072824542050312,-0.5249004659791023,-0.35339066009520903,-0.7142963881108262,0.4525651628398854,-1.4177826287487016,-0.8315372191979803,-1.3432653273439934,-1.2515319156040352,-0.686928037390899,-1.131013192071396,0.2526640050535366,-0.7634852226665382,-0.1908593183261751,-0.16080769969429884,0.27285404805852786,-1.5161507447743685,1.2432675420203951,0.2384502237023751,-0.09382549973349977,0.03681726792617667,3.992359755188429,-0.14617740786967173,2281.0
1400000US06037461700,6037461700,-1.7332941353953049,0.7201397562259121,-0.36522313075849816,0.3711292771420735,0.1400840682194021,-0.7569222971323444,-0.04878743548940818,-0.48569045693122326,-0.38678322043723523,-0.3629073009473463,-0.6014474342030275,-0.44202076650335853,-0.25128005555726857,1.0873093678611747,-0.11401170380606393,2.447987926331271,-0.6487970598554346,-1.153022076783432,-1.0310088674903073,-1.2503736588911798,0.5817621558876237,-1.3523379607206119,-0.26421844656580357,-2.8693261673055916,2.8606675774764145,-1.1082301651615725,1.3709381898473196,0.23497978100459238,-0.09382549973349977,-0.29270661981901136,-0.0798966938578307,-0.14617740786967173,1636.0
1400000US06037670403,6037670403,-0.9779971421921326,-1.2974291909741151,-0.041878430610251115,-0.5552320316879243,-2.0171700809391777,-1.2268215638274398,-0.04878743548940818,0.18723779169270566,-0.5075849200168564,-0.4085797723243356,-0.47987283761208743,-0.29967544409026997,-0.7142963881108262,-0.49955114469204853,-1.5974896590400811,0.7298543482506886,-1.830240027107312,-1.2761593753091858,-0.5340032240133843,-1.451116262178998,-0.25594222805368894,-1.590143874165526,-0.6539388153388319,-1.4385286377023934,1.7675141839624038,-1.5192646423286644,0.9982671711126525,-0.569295314206571,-0.09382549973349977,1.5269483226817684,0.6502722391166523,-0.14617740786967173,2929.0
1400000US06037572202,6037572202,-0.42669917117970957,-1.389612958774447,-0.03101059042665057,-0.5074043271877067,-1.502848136781948,0.5081785272498223,-0.04878743548940818,2.4976561178117604,-0.6946640733543176,-0.23445347519956394,0.3666465756877916,0.038730416740846124,1.600785274656962,1.767392444669699,1.6386688147329678,-0.680823747436526,1.2969844578945213,-0.5804336386386773,-0.5531188256855735,-1.1906934254812878,-1.0038925708584328,-1.0692356828099996,-0.31006790171557186,0.06412116958830177,0.13804156521229594,-0.39272570490774533,-0.3834394661170536,0.3998258091492751,-0.09382549973349977,1.185407249011132,-0.8476171719567157,1.3862755561233406,1140.0
1400000US06037533106,6037533106,-1.6525705959394563,-0.7269164077341368,0.40923300778729693,-0.6436628805823487,-1.272331357986575,1.5091509063396296,-0.04878743548940818,0.0601494295655054,-0.6112830263048435,-0.402870713402212,-0.2772485099605207,-0.3614479424959499,-0.7142963881108262,-0.38620396522396117,0.2425384997202588,-1.3982198730210496,2.171421636165176,1.6668220594563279,0.4313346604321779,1.6522558751353813,1.7784827043752136,0.48216480014015567,0.7238373119116969,0.5030448658967044,-0.9360622383343129,1.6832059979563567,-1.0544063909893948,-0.6517183282789124,0.6787143127684012,-0.9144378705935218,-1.089616018313973,-0.14617740786967173,1092.0
1400000US06037930301,6037930301,-2.1901017617733625,1.9082678935854722,-0.919274188963143,-1.037782677892351,1.0948876431372954,-1.380129397961856,-0.048787433949670986,-0.5961036474562699,-1.4071229090244957,0.0595630592898046,-0.34478995251104294,-0.3936770720989134,0.21173627699628908,-0.49955114469204853,-1.0930928349752331,-0.020882586426969618,-1.4639503616331635,-0.44498261026034824,-0.9258730582932658,-0.006313242975951115,-0.006735618033902379,-0.01634321798638567,-2.134876216676339,0.5920792099877342,0.8091732732946242,-0.8618862697550324,1.1573583210527452,0.05711959274322395,-0.09382549973349977,-0.7556845196836519,3.103639853910916,-0.14617740786967173,1263.0
1400000US06037651222,6037651222,1.353599043951214,-1.2974291909741151,0.20394323455466323,-0.29988425009608327,-1.607998111860106,-1.477956502083028,-0.04878743548940818,0.5713232183141701,-0.44909871146995844,-0.5827060694491072,-0.027345172523588285,-0.17613044727891014,-0.7142963881108262,-0.3975386831707699,-0.832839824971582,-0.26485456537491114,-0.2973283635045175,-1.0545122379628293,0.3644300545795153,-1.011652725251612,-1.4526627765412792,-0.6275961292694441,0.4097685441357862,0.5139789081534986,-0.744100985585874,-1.122415698464477,0.21036825103434278,-0.2933951197328386,-0.09382549973349977,1.9077033714775518,0.29144636348347785,-0.13185541755198002,1672.0
1400000US06037461902,6037461902,-1.5612090706638446,0.7201397562259121,-0.38013246447955906,2.060254596052031,0.1400840682194021,-1.702973710408654,-0.04878743548940818,-0.4857624460001691,-0.1913934732492473,-0.6483602470535293,-0.5811850014378709,-0.30236120489051693,-0.25128005555726857,-0.29552622164949127,-0.7240132568270015,-1.518790650430213,-1.1611791352585785,-0.9252180745107877,-0.26638480060273334,0.8167326073968944,0.043237909068208555,1.6598702762483026,-2.199065453886014,1.2871718963124323,0.1981210412633341,-1.2376299079734348,0.44144814632232765,0.4657642204071484,-0.09382549973349977,0.9855424725668335,1.6891983208917742,-0.14617740786967173,1427.0
1400000US06037901102,6037901102,0.6514919798468568,1.3032069839441693,-4.18076493598272,-0.9585121068654541,-0.8680607558870921,-0.7274261598657222,-0.04878743548940818,-0.3028581145461924,-1.1136681035479234,-0.5912696578322928,-0.6149557227131319,-0.3936770720989134,-0.7142963881108262,-0.04616242681969906,0.24003262479587698,1.6642778731717067,0.05837489545303692,-0.783610181206171,-0.9927776641459285,-0.51793443067887,-0.6747944200243455,-1.2617452317892157,0.13925675875215493,-0.004607096025827483,-0.08469210209887006,-0.6418375092514375,1.04519906034498,0.012871448346493303,0.8482284442886026,-0.6665043504474302,-0.16751696581476866,-0.14617740786967173,1122.0
1400000US06037117408,6037117408,-0.7652374257968729,1.5843159251561552,0.40406531950799013,0.611235610962388,0.65516356501425,0.0743503203926952,-0.04878743548940818,-0.5613112397259116,2.557158680221785,1.6638086164065533,-0.09713799649246131,-0.25670327128631876,-0.7142963881108262,-0.49955114469204853,1.1550349543272835,1.5256214791511689,0.3124486518512904,1.1434885407218744,1.1194963206309942,1.8747003814813417,1.4793025672533162,2.0562134653231596,2.4431918800279977,-0.2670241101888582,-1.3111926253846973,1.098139246365824,-0.9211675529145672,-0.24220608994054232,-0.09382549973349977,-0.22882578937320716,-0.7641692939024891,-0.14617740786967173,978.0
1400000US06037190700,6037190700,-1.0080338080361693,-0.1915861248070127,0.25819706461077874,0.0013871612874730452,0.9964758013937959,-0.35215665442437455,-0.04878743548940818,-0.42042622471477703,-0.024404390653829305,-0.31152577064823334,1.1591328349472527,-0.07944305847001981,-0.7142963881108262,-0.3295303754899175,0.24361244611642244,-1.4645338005960895,-0.0750138266560458,-0.7343552617958694,0.4026612579238938,0.27961050670786725,-0.3157782554780685,0.02920115548317604,-1.8299773399303814,0.5295989685203448,0.6728954373739767,-0.8874894274236895,1.145028756932388,-0.14763652642596112,-0.010457894067827008,-0.47865675992858014,2.5779182221692873,-0.14617740786967173,1197.0
