geoid,geoid2,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,Pesticides,ToxRelease,Traffic,CleanupSites,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Asthma,LowBirthWeight,CardiovascularDisease,Education,LinguisticIsolation,Poverty,Unemployment,HousingBurden,Children10years,Pop1064years,Elderly64years,Hispanic,White,AfricanAmerican,NativeAmerican,AsianAmerican,OtherMultiple,well_count,median_rent
1400000US06037101110,6037101110,4283,.06464682,11.30213066,.047101665,726.638249,60.56636098,0,754.9809977,566.5033447,0,0,.12,0,0,30.87,3.36,16.86,15.2,11.4,32.5,7.3,32.5,12.65,70.37,16.97,27.74,61.08,.44,.07,7.8,2.87,0,1391
1400000US06037101122,6037101122,3405,.06591477,11.09143346,.027322662,696.1617993,38.04666953,0,738.9523315,165.7435974,0,0,.25,0,0,26.78,4.25,13.25,6.1,3.4,13.1,5.4,14.8,5.37,74.65000000000001,19.97,4.32,84.64,2.17,.44,6.46,1.97,0,1924
1400000US06037101210,6037101210,6347,.06464682,11.32755877,.074966462,726.638249,52.48957543,0,769.9643351,687.2973764,0,0,.035,0,0,30.87,4.2,16.86,16.1,20.7,54.3,5.2,31.5,14.16,76,9.83,41.22,47.05,3.12,0,7.66,.96,0,1141
1400000US06037101220,6037101220,3702,.06464682,11.2582362,.057660282,726.638249,68.57978326,0,784.3176677,821.6798096,0,.3,.1,0,0,30.87,4.41,16.86,19.9,23.3,42.6,10.1,33.9,8.1,75.8,16.1,36.84,48.95,2.35,0,9.210000000000001,2.65,0,1123
1400000US06037101300,6037101300,3884,.06350576,11.01194549,.07177834,726.638249,50.74645749,0,830.4456584,1468.619195,0,6.3,.1,6,0,22.91,3.57,11.89,10.2,10.4,17,4.3,18.6,7.8,68,24.2,7.65,80.48,5.28,0,4.99,1.6,0,2131
1400000US06037101400,6037101400,3458,.06350576,11.1423019,.128728383,682.0774884,56.20905483,0,855.710673,2583.428727,0,2.25,.125,6,0,24.28,5.31,11.1,9,12.5,27.1,6.1,17.8,7.84,73.08,19.09,17.09,65.67,.26,.38,11.83,4.77,0,1190
1400000US06037102103,6037102103,1763,.06350576,11.29546441,.093114447,726.638249,46.94439341,0,1193.003336,2493.635495,4,.75,.34,6,.6,74.78,4.17,15.13,5.2,7.4,9.800000000000001,8.6,18.1,7.77,77.14,15.09,20.14,62.73,1.42,0,12.71,3.01,0,2095
1400000US06037102104,6037102104,3721,.06350576,11.46432553,.253413663,787.7243657,39.90688126,0,1892.319987,3124.637798,40.7,18.15,.63,6,0,32.58,2.9,8.039999999999999,10.2,13.3,28.4,9.9,19.7,9.029999999999999,71.22,19.75,13.76,69.01000000000001,1.96,0,9.640000000000001,5.62,0,2552
1400000US06037102105,6037102105,1905,.06236471,11.56388147,.601033477,776.1394461,72.7064123,0,1878.58667,2648.113091,40.7,47.6,.845,6,0,31.7,5.6,7.37,20.2,NA,40.8,5.8,41.9,5.14,84.62,10.24,67.34999999999999,22.41,.73,1.26,6.72,1.52,0,1328
1400000US06037102107,6037102107,4349,.06473142,11.14147063,.036909886,726.638249,50.19260012,.004239908,875.7163289,1594.259505,4,.3,.955,6,8.8,43.21,6.78,9.5,10.3,1.2,27.9,5.9,22.8,6.28,77.54000000000001,16.19,27.48,59.9,1.59,.14,9.15,1.75,0,1163
1400000US06037103101,6037103101,2428,.06591477,11.24459686,.12495024,726.638249,69.17611737,0,706.9123332,140.8095466,0,0,.175,0,0,34.3,4,11.63,13.3,9.1,20.3,4.2,22.3,12.89,71.95,15.16,16.31,73.84999999999999,.74,0,6.75,2.35,0,1484
1400000US06037103102,6037103102,4734,.06464682,11.23485105,.051435964,726.638249,58.49017765,0,738.5986531999999,687.9059962,0,0,.235,0,0,37.69,6.02,12.43,19,22.9,23,5.5,14.2,6.84,75.98,17.17,27.93,56,0,0,12.23,3.84,0,1509
1400000US06037103200,6037103200,6349,.06591477,11.18869203,.149223048,726.638249,58.7708972,0,707.3280029,1962.602278,2,0,.1,0,8.25,46.53,5.16,11.42,12.6,6.5,26.6,4.6,17.9,9.67,67.3,23.03,27.58,60.88,1.65,0,6.88,3.01,3,954
1400000US06037103300,6037103300,3781,.06591477,11.14759703,.064627874,726.638249,45.45548161,.002852775,774.3503214,899.7361175,2,.3,.105,0,9.9,41.71,6.13,10.8,2.9,.6,9.6,4.1,13.3,9.92,71.04000000000001,19.04,10.66,76.62,.03,1.19,7.17,4.34,0,2136
1400000US06037103400,6037103400,6416,.06464682,11.14626422,.072732952,726.638249,60.13570765,0,751.5356649,2484.218077,.5,0,.125,0,.8,38.54,3.81,11.99,11.7,3.5,19,4.9,18.6,8.539999999999999,72.43000000000001,19.03,24.52,54.11,2.4,0,16.16,2.81,0,1452
1400000US06037104103,6037104103,3431,.06718273,11.24668191,.279472531,726.638249,50.29006388,.463264003,684.7270101,2019.065361,5,.2,0,0,1.7,63.98,4.9,13.45,26.4,NA,26.9,.4,22.5,10.03,77.18000000000001,12.8,69.98,11.05,12.56,0,5.8,.61,1,1392
1400000US06037104105,6037104105,6054,.06718273,11.13779234,.145163519,726.638249,49.06614199,0,691.3850098,1567.364184,3,1,.125,0,.9,77.15000000000001,5.14,12.71,37,14.8,42.9,6.8,23.9,11.12,79.48,9.4,74.03,5.7,4.59,.51,11.31,3.85,0,766
1400000US06037104108,6037104108,6001,.06718273,11.19241127,.28624584,726.638249,54.89477156,.090638298,705.8619792,1564.364074,5.4,3,.06,0,.8,54.48,4.91,9.52,39.2,11.6,52.4,7,19.2,14.81,75.34,9.85,83.02,5.45,7.17,0,3.6,.77,0,1298
1400000US06037104124,6037104124,3875,.06718273,10.91960855,.083307673,681.4521372,44.32282375,.159421906,674.7916666,2415.424348,.4,.5,0,0,1.65,63.98,4.45,13.45,18.4,17.9,22.9,5,14,13.03,72.8,14.17,44.59,31.59,12.67,.57,8.34,2.25,5,1490
1400000US06037104201,6037104201,4569,.06718273,11.16285509,.33795344,726.638249,93.70503028,0,636.9950053,1319.63451,8.2,3.8,.715,0,1.4,58.65,5.13,9.52,42.9,12.2,51.8,5.2,35.3,13.9,75.38,10.72,89.31999999999999,1.23,8.779999999999999,.68,0,0,0,1935
1400000US06037104203,6037104203,5441,.06718273,11.16595012,.183232475,726.638249,74.0786042,0,677.2599894,1482.035379,4,1.8,.15,0,.5,81.70999999999999,4.11,13.36,44.6,22.2,48.7,5.1,28.7,14.1,78.51000000000001,7.39,88.53,1.51,8.199999999999999,0,1.25,.51,0,1239
1400000US06037104204,6037104204,3679,.06718273,10.9466938,.245832237,680.8720338000001,62.99048209,.221436021,638.5376587,1528.996943,4,2,.065,0,7,48.36,5.52,9.31,39.1,13.5,48.5,6.5,26.7,8.94,80.43000000000001,10.63,78.01000000000001,9.76,3.78,0,6.69,1.77,6,1078
1400000US06037104310,6037104310,4962,.06718273,11.20136625,.243183436,674.0341539999999,88.83475185,0,687.6923319,2365.659717,70.75,61,1.72,0,2,63.82,5.74,10.29,45.5,17.7,41.1,4.5,28.5,18.46,72.61,8.93,95.61,1.37,1.93,.16,.36,.5600000000000001,1,1514
1400000US06037104320,6037104320,5292,.06718273,11.16595012,.213882257,726.638249,91.37995257,0,697.4389953,1794.970385,59.8,39.5,.95,0,.2,81.70999999999999,6.71,13.36,46.3,23.1,32.3,1.5,28.1,12.15,75.59999999999999,12.24,89.15000000000001,2.63,4.61,.04,1.1,2.48,2,1000
1400000US06037104401,6037104401,3270,.06718273,11.28546472,.367222422,726.638249,96.23638142999999,0,706.0473124,2260.072102,54.75,38.25,.65,0,.2,81.70999999999999,5.9,13.36,44.8,24.2,43.9,5.9,29.4,16.02,72.51000000000001,11.47,96.48,1.99,.43,0,1.1,0,1,1675
1400000US06037104403,6037104403,3341,.06718273,11.44347884,.378602054,726.638249,80.88191277,0,721.4503276,4907.459464,36.7,32,.07,0,0,81.70999999999999,7.62,13.36,36.5,16.1,35.5,6.6,29.1,11.4,75.45999999999999,13.14,95.51000000000001,.45,0,0,4.04,0,0,1518
1400000US06037104404,6037104404,3084,.06718273,11.32010666,.219826951,726.638249,91.10245372,0,715.5763448,1037.939823,48.5,43.6,.215,0,0,81.70999999999999,6.33,13.36,48.3,21.8,46.4,6.9,31,17.32,74.29000000000001,8.4,92.95999999999999,2.59,2.01,0,2.17,.26,0,1356
1400000US06037104500,6037104500,3025,.06718273,11.40197774,.203808065,726.638249,88.91910846,0,746.5856527,893.8911847000001,39.5,40,.135,0,.4,81.70999999999999,7.38,13.36,48.7,23.2,47.5,3.3,25.9,12.66,75.34,12,98.88,.83,.03,.13,0,.13,0,1304
1400000US06037104610,6037104610,3386,.06718273,11.40197774,.252760171,726.638249,90.70929919,0,734.4526876,525.0582645,43.75,14,.125,0,1.4,81.70999999999999,5.94,13.36,49.8,15.4,55.1,2.4,29.5,15.45,74.81,9.75,97.19,1.95,0,.41,0,.44,0,1423
1400000US06037104620,6037104620,3528,.06718273,11.40197774,.194254401,726.638249,94.65058672000001,0,741.456014,457.8546445,43.3,21,.095,0,.4,81.70999999999999,7.49,13.36,50.8,7.1,46.4,4.9,25,13.55,76.47,9.98,98.23999999999999,1.76,0,0,0,0,0,1255
1400000US06037104701,6037104701,4402,.06718273,11.30315023,.321068157,726.638249,87.09574925,0,707.191335,904.4845999,37.45,11.5,.235,0,0,81.70999999999999,5.83,13.36,60.2,23.8,77.40000000000001,10.6,36.2,16.7,76.47,6.84,94.45999999999999,1.32,3.29,0,.93,0,0,894
1400000US06037104703,6037104703,2174,.06718273,11.2284956,.575805259,726.638249,73.81967782,0,758.059672,785.071341,43.2,51.5,1.585,4,18.2,77.81,6.74,12.79,49.9,18.7,63.4,NA,34.2,20.75,73.14,6.12,85.37,5.98,7.96,.6899999999999999,0,0,0,1350
1400000US06037104704,6037104704,4321,.06718273,11.37171568,.381676727,726.638249,45.13481034,0,729.3406575,781.9743214,27.1,26,.475,0,5.8,81.70999999999999,5.05,13.36,27.4,12.8,60.7,4.2,21.1,19.02,71.44,9.529999999999999,78.15000000000001,6.36,12.84,0,2.06,.58,0,1362
1400000US06037104810,6037104810,5631,.06718273,11.46459884,.386728833,726.638249,88.48925629999999,0,773.4746704,511.6744698,40.75,41,.475,4,9.5,81.70999999999999,4.5,13.36,55.5,15.9,43.5,7.1,20.9,12.93,77.06999999999999,10,95.20999999999999,3.34,.21,.41,.83,0,0,1607
1400000US06037104821,6037104821,3551,.06718273,11.44575547,.503534001,726.638249,70.91456448,0,750.5590108,596.6045640999999,36,32.75,.435,4,1.4,81.70999999999999,4.46,13.36,37.6,9.9,38.1,6.2,18.8,11.26,80.56999999999999,8.17,89.27,4.65,2.42,0,3.35,.31,1,1352
1400000US06037104822,6037104822,2839,.06718273,11.3752253,.563752311,726.638249,63.54349556,0,681.1176758,4822.397793,36,33,.5,4,.9,81.70999999999999,3.81,13.36,54.4,22.1,48.6,5.8,31.5,16.1,75.31,8.59,90.63,2.4,1.23,0,5,.74,1,1349
1400000US06037106010,6037106010,3093,.0685917,10.84104549,.134964467,726.638249,43.91409313,0,268.213328,1191.410493,0,0,.11,0,0,63.98,4.3,13.45,16.1,6.7,18.8,2.7,26.4,10.31,73.78,15.91,72,17.78,4.01,0,3.82,2.39,0,1615
1400000US06037106020,6037106020,5420,.0685917,10.75629213,.097231128,766.5225664,71.34104238,0,296.7216644,1037.527848,.25,0,.1,0,0,55.74,4.49,11.89,26.3,7.4,30.3,5.9,21.4,7.95,77.51000000000001,14.54,77.25,19.48,1,0,1.31,.96,0,1508
1400000US06037106111,6037106111,4191,.0685917,10.85587997,.02074299,726.638249,42.52909852,0,322.7340037,252.3170285,1.4,0,0,0,.4,54.8,6.34,11.71,16.1,2.3,19.3,1.9,17.1,11.45,73.81999999999999,14.72,56.74,27.11,4.41,.52,10.07,1.15,0,2285
1400000US06037106112,6037106112,5611,.0685917,10.94114862,.15979168,726.638249,61.62861194,0,507.3193359,1002.147964,12.4,.2,.675,0,3.2,63.74,4.64,13.39,18.7,5.2,24.3,1.6,22,11.82,75.87,12.32,69.42,18.36,2.82,0,8.039999999999999,1.37,1,1850
1400000US06037106113,6037106113,3697,.0685917,10.92587915,.278169673,726.638249,42.04813968,0,452.3459981,1585.200139,3,0,.36,0,1,63.98,6.61,13.45,25.1,5.5,24.2,4.8,14.1,9.66,75.73999999999999,14.61,71.68000000000001,15.44,3.79,.73,8.359999999999999,0,1,1500
1400000US06037106114,6037106114,6324,.0685917,11.03348841,.405795113,673.6225103,64.24270935,0,512.7233175,1917.265932,1.7,0,.53,0,.5,44.68,6.55,7.8,37.9,16.4,48.8,5.6,20.8,18.15,73.94,7.91,88.28,3.59,3.29,0,4.51,.33,0,1239
1400000US06037106403,6037106403,3667,.06718273,10.98471997,.085213844,673.4885183,89.72256791,0,419.9943339,585.6584359,0,0,.33,0,0,58.22,3.71,11.95,50.5,4,40.6,3.7,24.6,11.84,76.3,11.86,90.48,7.64,1.69,0,.19,0,0,1875
1400000US06037106405,6037106405,4758,.06718273,10.80754528,.242511722,726.638249,49.96244779,0,301.165329,1168.006689,.7,1.5,.485,0,.5,63.98,3.5,13.45,37.8,15.1,43.9,5.4,22.8,16.69,73.64,9.67,74.40000000000001,16.98,6.47,0,1.37,.78,0,1263
1400000US06037106406,6037106406,5839,.06718273,10.76509567,.264008484,726.638249,35.65468872,0,266.143336,1122.159589,.7,1.5,.43,0,2.5,63.98,6.83,13.45,28,8.9,24.1,2,13.9,13.29,71.23,15.48,68.73999999999999,21.2,1.03,0,7.16,1.87,1,1733
1400000US06037106407,6037106407,3119,.06718273,10.98471997,.39786,726.638249,44.31763484,0,319.1063283,1741.756484,0,0,.12,0,0,63.98,5.86,13.45,42.4,12.3,68.8,10.1,37.4,15.68,70.81999999999999,13.5,66.45999999999999,12.44,15.77,0,4.26,1.06,0,1302
1400000US06037106408,6037106408,3667,.06718273,10.86166993,.295550784,726.638249,58.10194898,0,305.3366649,1734.364302,0,0,.05,0,0,63.98,3.97,13.45,25.5,13.8,44.1,2.7,23.4,18.68,76.63,4.69,89.86,4.06,2.51,0,3.25,.33,0,1213
1400000US06037106510,6037106510,5618,.06718273,10.59569518,.300743122,799.1986716,37.91321718,0,267.5469971,2927.384341,1.8,4.5,.755,0,10.25,63.98,5.47,13.45,20.9,7.7,27.7,1.8,18.2,13.51,75.26000000000001,11.23,72.56999999999999,13.85,4.79,0,7.8,1,4,1592
1400000US06037106520,6037106520,5920,.06718273,10.92897449,.33294252,726.638249,66.45888659000001,0,611.164327,386.8328073,7.9,30.3,4.345,0,6.15,63.98,6.51,13.45,35,14.3,34.7,2.1,26.8,16,70.86,13.14,88.92,8.48,.27,0,2.13,.2,0,1818
1400000US06037106603,6037106603,3156,.06591477,10.37209684,.035716094,726.638249,21.09969102,.002468444,159.3279979,2843.234906,1,0,.3,3,17,45.13,1.55,11.74,7.9,4.3,10.1,3.3,15.2,9.029999999999999,67.78,23.19,17.36,52.69,2.22,0,24.33,3.39,88,2731
1400000US06037106604,6037106604,5068,.06718273,11.03732681,.324958567,686.957902,66.73696896,0,323.5083364,2978.657096,7.15,24,4.75,0,6.75,63.98,5.73,13.45,36.1,25.7,43.8,3.4,30.9,14.5,68.06999999999999,17.42,91.22,4.93,1.09,0,2.15,.61,0,1339
1400000US06037106641,6037106641,2372,.06718273,10.95076564,.042585308,726.638249,34.73287364,.027337445,98.95113120000001,238.5626636,7,0,.06,1,0,52.54,5.31,13.58,9.4,5.5,16.1,4.5,16.2,11.72,67.54000000000001,20.74,8.390000000000001,66.86,.25,0,19.18,5.31,0,2481
1400000US06037106642,6037106642,2961,.06718273,11.09275671,.083359056,726.638249,49.96073596,.000823817,177.0309346,2125.360558,7,0,.185,1,.3,52.54,6.67,13.58,5,8.1,11.6,4.9,8.5,11.38,66.8,21.82,23.4,53.16,5.74,0,11.42,6.28,3,2981
1400000US06037106643,6037106643,4577,.06718273,10.94210448,.119037006,726.638249,13.25404858,.003182561,130.1009318,2144.811387,7,0,.12,3,0,51.44,3.23,13.37,8.9,2.5,4.7,7.6,14.2,9.92,69.7,20.38,13.5,61.09,1.79,.44,21.37,1.81,15,1967
1400000US06037106645,6037106645,3650,.06718273,11.22167655,.054438118,879.6972526,36.33290649,.0000229,240.8660024,388.223765,0,0,.15,3,4.75,52.54,3.57,13.58,7.3,5.6,10.7,7.4,16.4,10.47,68.14,21.4,17.1,61.51,1.53,.38,18.05,1.42,2,2566
1400000US06037106646,6037106646,3161,.06718273,11.20058307,.13710854,726.638249,56.47649231,0,408.6938273,3423.479442,0,0,.15,3,2.2,52.54,5.05,13.58,9.5,2.1,16.8,7.6,15.4,9.24,68.68000000000001,22.08,28.44,44.32,4.97,.13,18.7,3.45,1,2250
1400000US06037106648,6037106648,4546,.06718273,11.15277668,.281087841,726.638249,77.05618344,0,624.2246806000001,607.7508307000001,.1,11.25,1.295,0,4,52.02,5.56,10.48,42.2,13.6,40.9,2.5,24.3,13.48,77.19,9.33,96.66,2.82,.26,0,.13,.13,0,975
1400000US06037106649,6037106649,2661,.06718273,11.17287637,.477746164,673.8421731,48.72595286,0,610.5633443,1941.713469,0,3,.79,0,8.75,52.6,5.18,10.62,25.8,7.2,28.1,2,27.9,13.9,72.90000000000001,13.19,66.37,8.31,2.63,.26,19.02,3.42,1,1766
1400000US06037107010,6037107010,3141,.06718273,10.88563321,.071534801,674.2009361,86.17349754,0,520.6393128,562.0449257,.7,3.75,1.37,0,0,63.98,3.63,13.45,39.1,13.1,44.1,9.4,29,11.24,80.29000000000001,8.470000000000001,95.42,2.8,.45,.25,.64,.45,0,1604
1400000US06037107020,6037107020,5317,.06718273,11.0285217,.188788712,673.6364878000001,55.89058678,0,595.9679972,539.8754623999999,.8,5.25,1.565,0,1.15,59.2,4.41,12.26,31.9,15.8,29,2.1,12.2,17.53,75.34,7.13,87.42,4.08,.34,0,7.86,.3,0,1618
1400000US06037108101,6037108101,2327,.06591477,11.03665977,.228653021,726.638249,22.55865238,.001560604,100.8342005,2703.168762,0,0,.01,3,0,29,6.6,15.55,10.1,5.8,14.7,4.8,5.6,9.279999999999999,64.29000000000001,26.43,13.88,57.07,3.57,0,22.05,3.44,1,3500
1400000US06037108102,6037108102,3552,.06464682,10.87528753,.178511762,726.638249,28.43498232,0,97.84690096999999,1840.089199,0,0,.27,0,0,29,3.55,15.55,7.7,13.1,22.1,6.6,15.2,8.359999999999999,67.37,24.27,9.07,54.39,3.66,0,31.22,1.66,7,2361
1400000US06037108103,6037108103,3099,.06591477,10.94379099,.067423954,726.638249,11.34109312,.003810113,101.3422317,1359.641575,0,0,.25,3,0,26.14,9.52,12.81,5.8,9.199999999999999,8.6,1.5,7.9,8.869999999999999,65.56999999999999,25.56,11.49,57.73,0,.32,27.24,3.23,1,2284
1400000US06037108104,6037108104,1836,.06591477,10.70323464,.02683547,726.638249,32.77496982,0,92.93286643,136.3512126,0,0,.5,3,0,26.58,1.52,13.23,4.8,NA,NA,2.3,13.9,11.6,69.93000000000001,18.46,7.41,50.65,5.23,0,35.08,1.63,0,3196
1400000US06037108201,6037108201,5460,.06464682,10.85003603,.070030859,726.638249,14.19267356,0,93.32749939999999,1940.450222,0,0,.9,3,0,27.07,3.96,14.53,3.9,6,5.4,3.5,10.7,9.49,71.94,18.57,5.6,36.65,6.54,0,46.59,4.62,2,2835
1400000US06037108202,6037108202,7487,.06350576,10.51287274,.059876261,726.638249,13.44591029,.117422604,89.73630013,3938.792052,0,0,.225,0,.5,24.41,5.79,12.47,6.8,23.3,10.2,5.2,21.5,14.57,64.34999999999999,21.08,6.75,33.15,7.85,.45,47.63,4.17,1,1913
1400000US06037109100,6037109100,2797,.06718273,11.11249892,.548626383,726.638249,48.24453201,0,622.6946615000001,2123.368674,0,0,.37,0,9.75,59.85,5.45,13.45,22.9,10.1,27.2,5.1,24.7,11.66,63.21,25.13,63.32,24.35,.29,.25,11.8,0,4,1365
1400000US06037109200,6037109200,2846,.06718273,11.35818212,.315062379,686.3701758,53.78019613,0,545.9676666,2217.713803,0,0,.1,3,8,48.91,2.16,12.55,8.4,3.3,9.5,2.9,24.9,13.25,76.77,9.98,38.02,34.05,1.26,0,25.05,1.62,1,1913
1400000US06037109300,6037109300,2962,.06718273,11.40346339,.205209194,726.638249,72.94195117,0,498.4576772,2777.346895,0,0,.05,3,2.05,52.54,3.11,13.58,8.9,10.5,20.4,8.800000000000001,16.1,8.17,74.98,16.85,43.79,35.58,.88,0,16.98,2.77,0,2371
1400000US06037109400,6037109400,3903,.06718273,11.34325331,.386135627,726.638249,46.94476061,0,670.4100036999999,2243.427021,0,0,.18,0,.4,66.44,5.67,14.99,23.3,7.8,18.5,3.4,22.5,7.58,78.58,13.84,74.25,13.81,.85,0,9.73,1.36,1,1581
1400000US06037109500,6037109500,4832,.06718273,11.23023082,.363139936,672.1998407,83.05159273,0,689.3776652,2115.630838,27.45,20.5,.965,0,1.7,66.34999999999999,6.52,10.62,46.1,23.6,66.09999999999999,6.9,40.4,15.09,71.75,13.16,92.76000000000001,3.6,1.35,0,2.3,0,0,1423
1400000US06037109601,6037109601,4945,.06718273,11.39127667,.186314907,726.638249,62.48089875,0,606.9336599,1974.184251,0,0,.105,0,0,52.76,6.63,11.39,20.1,9.4,19.9,7.9,9.300000000000001,10.17,76.14,13.69,69.83,15.85,1.01,0,10.62,2.69,2,1952
1400000US06037109603,6037109603,4297,.06718273,11.66569556,.228687079,726.638249,69.26964871,0,574.0870056,1789.453962,0,0,.31,0,0,51.73,5.59,11.15,23.7,8.6,40.7,8,20.8,10.29,75.03,14.68,70.79000000000001,11.64,.93,0,14.48,2.16,0,1142
1400000US06037109604,6037109604,3195,.06718273,11.4990414,.295324473,726.638249,58.12544064,0,559.0659892,2696.231331,0,0,.26,0,0,66.44,4.91,14.99,11.3,6.1,22.1,7.6,16.3,11.83,77.20999999999999,10.95,68.79000000000001,16.62,.85,.88,11.92,.9399999999999999,0,1409
1400000US06037109700,6037109700,4616,.06718273,11.47001272,.196191403,726.638249,70.07516184000001,0,545.6043294,2656.587808,0,0,.135,3,0,46.18,3.78,11.33,8.699999999999999,3.1,20,7.1,11.2,10.57,75.41,14.02,42.22,31.72,10.12,0,14.69,1.26,1,2107
1400000US06037109800,6037109800,5534,.06718273,11.62009789,.136358482,726.638249,73.46444538,0,563.8923391,1567.98026,0,0,.11,2,0,60.17,4.01,11.4,15.1,7.2,28.2,5.4,12.3,17.06,66.93000000000001,16.01,57.99,24.41,2.37,0,14.06,1.17,2,1665
1400000US06037111100,6037111100,3179,.06718273,11.41925994,.10189856,726.638249,64.88633523,0,484.374499,2039.576488,0,0,.32,3,0,52.54,4.86,13.58,17.7,6.7,20.6,6.1,18.5,9.220000000000001,76.88,13.9,49.73,31.02,2.67,.16,14.38,2.04,0,1900
1400000US06037111201,6037111201,3628,.06718273,11.26083916,.213089925,726.638249,60.5838946,.010467957,422.1074677,3092.14405,0,0,.355,5,.3,50.06,3.08,13.09,11.7,7.8,14,5.2,18.6,9.48,73.37,17.14,33.1,49.81,1.1,0,15.49,.5,0,2076
1400000US06037111202,6037111202,5169,.06591477,11.45456864,.060212897,726.638249,68.26073836,.014390174,469.3443604,586.4573458,0,0,.49,3,.5,45.24,5.45,12.15,9.699999999999999,2,15.3,6.2,18.1,9.52,75.64,14.84,30.45,51.25,1.97,.17,14.3,1.86,0,1581
1400000US06037111204,6037111204,6114,.06464682,11.40771727,.066236208,726.638249,34.67769434,0,335.7221298,1638.834615,0,0,.22,3,1,34.83,4.27,15.02,6.5,4.9,8.800000000000001,4.4,7.8,7.85,68.11,24.04,17.39,51.68,3.39,.16,23.67,3.71,5,3229
1400000US06037111205,6037111205,3869,.06464682,11.70425543,.084614532,726.638249,26.04470934,0,522.5823441,889.1301489,.25,0,.32,3,10,46.48,5.71,13.05,3.6,6.8,20.2,5.9,21.2,11.61,71.56999999999999,16.83,25.02,27.66,6.8,0,37.22,3.31,1,2181
1400000US06037111206,6037111206,4379,.06591477,11.36662201,.116786475,726.638249,47.55576149,.022008475,344.9255702,2206.785866,0,0,.5,3,10,27.4,3.3,13.37,6.1,6.1,8.199999999999999,3,15.2,7.4,71.98,20.62,29.34,48.87,1.1,.32,15.44,4.93,0,1344
1400000US06037111301,6037111301,7552,.06591477,11.6206873,.069678193,726.638249,49.49662307,0,498.2516785,603.7994644,0,0,.555,3,7.5,27.86,6.55,8.220000000000001,13.4,13.5,35.8,1.8,22.8,11.32,75.54000000000001,13.14,29.66,32.68,5.87,0,27.66,4.13,1,1405
1400000US06037111302,6037111302,5163,.06591477,11.82283365,.117582079,726.638249,41.37449793,0,531.8323466000001,706.3909661,.25,0,.335,5,1.75,51.75,6.39,14.37,7.2,8.800000000000001,28.9,6.5,24.6,6.35,75.23,18.42,23.94,41.55,9.24,0,24.06,1.22,0,1429
1400000US06037111400,6037111400,8735,.06591477,11.62562194,.084543927,726.638249,52.03817045,0,536.6833394,793.6567667,0,0,.335,2,0,43.33,5.04,10.21,18.9,12.5,35.2,2.4,20,7.64,76.06999999999999,16.29,42.63,38.65,4.46,0,14.05,.21,0,1173
1400000US06037113101,6037113101,3719,.06350576,10.78997184,.058326711,726.638249,43.5089878,.270850809,112.0515671,1930.192207,16,0,.37,0,.6,54.03,3.65,17.22,7.3,2.6,24.3,4.5,13.3,6.8,70.18000000000001,23.02,22.96,55.98,3.6,0,17.45,0,0,2790
1400000US06037113102,6037113102,3021,.06350576,11.09057903,.070180798,726.638249,20.14676113,.133675858,121.2830684,2645.748348,10.75,0,.435,0,.5,36.52,9.380000000000001,12.53,4.5,2.2,11.2,5.8,13.4,4.97,71.8,23.24,15.62,70.61,2.09,0,10.99,.7,0,3315
1400000US06037113211,6037113211,4109,.06133785,10.27739389,.167793975,648.3585978,24.66325056,.007271318,98.8202311,2025.031489,9,0,.01,11,1,38.78,4.12,12.18,4.7,3.1,19.9,3.8,15.3,10.46,62.64,26.89,7.86,74.69,2.58,0,13.85,1.02,1,2244
1400000US06037113212,6037113212,3494,.06236471,10.6125987,.447946663,726.638249,33.98757251,0,118.3593038,626.5007074,4.5,0,.135,0,.2,54.03,4.62,17.22,10.8,5.2,16.4,4.2,14.2,10.1,71.55,18.35,29.62,37.38,3.75,.23,25.93,3.09,0,1767
1400000US06037113213,6037113213,5248,.06133785,10.67168543,.271796964,726.638249,36.16570081,0,136.0974019,729.2285159,4.5,0,.495,0,.2,54.03,4.75,17.22,6.6,6.9,15.5,2.1,15.6,9.789999999999999,75.27,14.94,29.19,33.57,5.93,1.05,21.25,9.01,0,1475
1400000US06037113231,6037113231,2303,.05938691,10.08304904,.04193966,664.4203883,30.21830301,0,91.67269897,411.5060328,10,24.25,1.25,0,.2,53.09,4.3,12.47,5.9,5,14.5,6.8,23.6,11.94,67.69,20.36,12.72,62.92,2.61,0,10.99,10.77,1,1455
1400000US06037113232,6037113232,4315,.060311,10.91904895,.144953156,726.638249,37.43779042,0,363.9241613,1108.751137,10.45,27,.905,0,1,63.4,2.78,14.45,7.2,7.2,14.3,1.5,7.1,11.87,64.08,24.06,15.37,60.83,2.97,0,16.04,4.8,2,1932
1400000US06037113233,6037113233,7345,.06133785,11.18494089,.302817929,726.638249,63.822534,0,422.0553284,959.663138,5,22.75,.88,0,2.2,50.82,4.86,12.04,16.7,18.1,45.8,5.9,34.7,9.93,79.48,10.59,58.53,19.13,6.56,0,14.36,1.42,0,1187
1400000US06037113234,6037113234,4823,.06133785,11.32230518,.08095242,726.638249,42.72334238,0,498.7279866,1053.708388,4,29.8,1.54,0,1.5,63.53,4.31,14.4,24.6,20.4,38.4,2.1,18.7,16.86,68.31999999999999,14.82,44.89,30.79,4.33,0,17.93,2.05,0,1180
