,ZIP,geoid_x,index,geoid_y,geoid2,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,Pesticides,ToxRelease,Traffic,CleanupSites,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Asthma,LowBirthWeight,CardiovascularDisease,Education,LinguisticIsolation,Poverty,Unemployment,HousingBurden,Children10years,Pop1064years,Elderly64years,Hispanic,White,AfricanAmerican,NativeAmerican,AsianAmerican,OtherMultiple,well_count,median_rent
3177,91364,6037137201,1,1400000US06037137201,6037137201,1.0845205790983854,0.7201397562259121,-0.4940659150319336,0.2536722692543381,0.65516356501425,-0.4386387618022678,-0.0423172734703556,-0.5847008145238657,0.6451648147743189,-0.6483602470535293,0.0379448886085832,-0.3748767464971846,0.211736276996289,-0.4995511446920485,-0.7376165778450742,0.1933143887799105,-0.1787606105186659,-0.8267082356901847,-0.5817922281938576,-1.0659074828969684,-0.0067356180339023,-0.208604757961738,-0.5828721598566914,0.8763643086643511,-0.4495650176283454,-0.9899020580983188,1.1291196419383789,-0.2153101590327256,-0.0938254997334997,0.0001332266800713,1.271958930620641,-0.1461774078696717,1637.0
3178,91367,6037137201,11,1400000US06037137201,6037137201,1.0845205790983854,0.7201397562259121,-0.4940659150319336,0.2536722692543381,0.65516356501425,-0.4386387618022678,-0.0423172734703556,-0.5847008145238657,0.6451648147743189,-0.6483602470535293,0.0379448886085832,-0.3748767464971846,0.211736276996289,-0.4995511446920485,-0.7376165778450742,0.1933143887799105,-0.1787606105186659,-0.8267082356901847,-0.5817922281938576,-1.0659074828969684,-0.0067356180339023,-0.208604757961738,-0.5828721598566914,0.8763643086643511,-0.4495650176283454,-0.9899020580983188,1.1291196419383789,-0.2153101590327256,-0.0938254997334997,0.0001332266800713,1.271958930620641,-0.1461774078696717,1637.0
3179,91364,6037137401,2,1400000US06037137401,6037137401,0.0019490809695637,0.7201397562259121,-0.4358416830526058,-0.2395224209517805,0.65516356501425,-0.8247112805267007,-0.0487874354894081,-0.5803656387344855,0.5900673136377599,-0.6483602470535293,0.3306244729941797,-0.3345903344934804,-0.7142963881108262,-0.4995511446920485,-0.7358266671848015,-1.151049779332264,-0.3396739895708929,-1.2084338611200212,-1.0883556725068753,-1.2992029407720005,-0.2559422280536889,-0.989967044995028,0.5266846547676945,-0.4903909734347733,0.12338803446814,-1.1362552431502375,1.7674728810730014,-0.4946807962042408,-0.0938254997334997,-0.3540575163857739,0.0160683659045299,-0.1461774078696717,2630.0
3180,91367,6037137401,14,1400000US06037137401,6037137401,0.0019490809695637,0.7201397562259121,-0.4358416830526058,-0.2395224209517805,0.65516356501425,-0.8247112805267007,-0.0487874354894081,-0.5803656387344855,0.5900673136377599,-0.6483602470535293,0.3306244729941797,-0.3345903344934804,-0.7142963881108262,-0.4995511446920485,-0.7358266671848015,-1.151049779332264,-0.3396739895708929,-1.2084338611200212,-1.0883556725068753,-1.2992029407720005,-0.2559422280536889,-0.989967044995028,0.5266846547676945,-0.4903909734347733,0.12338803446814,-1.1362552431502375,1.7674728810730014,-0.4946807962042408,-0.0938254997334997,-0.3540575163857739,0.0160683659045299,-0.1461774078696717,2630.0
3181,91364,6037137502,5,1400000US06037137502,6037137502,0.1583900489072547,0.8225757455129702,-0.0684143656564931,0.1768737161638006,0.65516356501425,-0.0762785730063189,-0.0487874354894081,-0.5782826946023357,1.3521691991636269,-0.6483602470535293,0.3981659155447019,-0.2459602280853309,-0.7142963881108262,-0.4995511446920485,-0.6781915439240203,-0.8255086803275222,-0.2189889552817229,-1.2269044558988844,-0.8685262532766979,-0.6155929944405114,-0.4952863377512071,0.3915720712087601,0.008585811575316,-0.7778000841847589,0.7241827949785217,-1.302329779379366,1.6525295252412844,0.0328264938587443,0.1201513548083936,-0.4906739458540284,1.2677865367179295,-0.1461774078696717,2366.0
3182,91367,6037137502,15,1400000US06037137502,6037137502,0.1583900489072547,0.8225757455129702,-0.0684143656564931,0.1768737161638006,0.65516356501425,-0.0762785730063189,-0.0487874354894081,-0.5782826946023357,1.3521691991636269,-0.6483602470535293,0.3981659155447019,-0.2459602280853309,-0.7142963881108262,-0.4995511446920485,-0.6781915439240203,-0.8255086803275222,-0.2189889552817229,-1.2269044558988844,-0.8685262532766979,-0.6155929944405114,-0.4952863377512071,0.3915720712087601,0.008585811575316,-0.7778000841847589,0.7241827949785217,-1.302329779379366,1.6525295252412844,0.0328264938587443,0.1201513548083936,-0.4906739458540284,1.2677865367179295,-0.1461774078696717,2366.0
3183,91364,6037138000,7,1400000US06037138000,6037138000,0.3029415032816812,0.7201397562259121,-0.2532893555650884,-0.937418552844597,0.65516356501425,-1.0503124080910584,-0.0487874354894081,-0.5687874722939625,-0.8651407969556358,-0.6483602470535293,-0.6149557227131319,-0.4420207665033585,-0.4827882218340474,-0.4995511446920485,-0.7479980596746558,-1.3258774065755514,-0.4836491181965701,-1.017571048405103,-0.8111794482601297,-1.1744169981876809,0.0133198953560186,-0.876726133830783,-0.1129152445715691,-1.335436239281203,1.3249775554889027,-1.4009365352654106,1.7953138323125173,-0.0131568718868776,-0.0354681757675288,-0.4261606319384637,0.9882361452362703,-0.1461774078696717,2669.0
3184,91365,6037135113,1,1400000US06037135113,6037135113,-0.5074227106355581,0.9364033657395028,-0.2805622235430191,-0.2966669575895611,0.65516356501425,-1.6023390526655816,0.1761180371770499,-0.5839065419300304,-0.6530069098706981,-0.6483602470535293,-0.5023866517955948,-0.4232204409016298,0.211736276996289,-0.4995511446920485,-0.5407264052150766,0.1511146166867031,0.2955104014247401,-1.0052573185525275,-0.7060436390630883,-1.087609385955111,-0.5850403788877764,-0.208604757961738,0.4418631627406238,-0.1467496453641358,-0.1447715781499079,-1.018619113321272,0.8268464570522024,-0.2482793646616621,0.000657786687596,0.477658246349202,1.651646775767372,-0.1461774078696717,2089.0
3185,91367,6037135113,4,1400000US06037135113,6037135113,-0.5074227106355581,0.9364033657395028,-0.2805622235430191,-0.2966669575895611,0.65516356501425,-1.6023390526655816,0.1761180371770499,-0.5839065419300304,-0.6530069098706981,-0.6483602470535293,-0.5023866517955948,-0.4232204409016298,0.211736276996289,-0.4995511446920485,-0.5407264052150766,0.1511146166867031,0.2955104014247401,-1.0052573185525275,-0.7060436390630883,-1.087609385955111,-0.5850403788877764,-0.208604757961738,0.4418631627406238,-0.1467496453641358,-0.1447715781499079,-1.018619113321272,0.8268464570522024,-0.2482793646616621,0.000657786687596,0.477658246349202,1.651646775767372,-0.1461774078696717,2089.0
3186,91367,6037134905,2,1400000US06037134905,6037134905,0.160267340522507,0.9364033657395028,0.3871205171138802,-0.2063250131728139,0.65516356501425,-2.7432080546625897,0.0837016188590422,-0.5801544019616821,-0.3488172533014371,-0.4485431847792012,-0.1646794390429835,-0.125100992074218,0.211736276996289,-0.4995511446920485,-0.5407264052150766,-0.493939042452322,0.2955104014247401,-1.270002510382898,-0.4670986181607214,-0.3985739638590862,0.4620901010388649,0.2217107044623927,-1.5250784631844243,1.8432460453721904,-0.7543584571067827,-1.2113347730704895,1.211051584157527,0.3182704057513794,-0.0938254997334997,0.0070905448474361,0.4666869073973538,-0.1461774078696717,1935.0
